"Prediction","Reference","Freq"
"0.41","0.615",0
"0.415","0.615",0
"0.42","0.615",0
"0.425","0.615",0
"0.43","0.615",0
"0.435","0.615",0
"0.44","0.615",0
"0.445","0.615",0
"0.45","0.615",0
"0.455","0.615",0
"0.46","0.615",0
"0.465","0.615",0
"0.47","0.615",0
"0.475","0.615",0
"0.48","0.615",0
"0.485","0.615",0
"0.49","0.615",1
"0.495","0.615",0
"0.5","0.615",0
"0.505","0.615",0
"0.51","0.615",0
"0.515","0.615",3
"0.52","0.615",4
"0.525","0.615",3
"0.53","0.615",6
"0.535","0.615",3
"0.54","0.615",5
"0.545","0.615",3
"0.55","0.615",3
"0.555","0.615",4
"0.56","0.615",2
"0.565","0.615",3
"0.57","0.615",3
"0.575","0.615",1
"0.58","0.615",1
"0.585","0.615",0
"0.59","0.615",0
"0.595","0.615",0
"0.6","0.615",0
"0.605","0.615",0
"0.61","0.615",0
"0.615","0.615",0
"0.62","0.615",0
"0.625","0.615",0
"0.63","0.615",0
"0.635","0.615",0
"0.64","0.615",0
"0.645","0.615",0
"0.65","0.615",0
"0.655","0.615",0
"0.66","0.615",0
"0.665","0.615",0
"0.67","0.615",0
"0.675","0.615",0
"0.68","0.615",0
"0.685","0.615",0
"0.69","0.615",0
"0.695","0.615",0
"0.7","0.615",0
"0.705","0.615",0
"0.71","0.615",0
"0.715","0.615",0
"0.725","0.615",0
"0.285","0.62",0
"0.315","0.62",0
"0.32","0.62",0
"0.325","0.62",0
"0.33","0.62",0
"0.335","0.62",0
"0.34","0.62",0
"0.345","0.62",0
"0.35","0.62",0
"0.355","0.62",0
"0.36","0.62",0
"0.365","0.62",0
"0.37","0.62",0
"0.375","0.62",0
"0.38","0.62",0
"0.385","0.62",0
"0.39","0.62",0
"0.395","0.62",0
"0.4","0.62",0
"0.405","0.62",0
"0.41","0.62",0
"0.415","0.62",0
"0.42","0.62",0
"0.425","0.62",0
"0.43","0.62",0
"0.435","0.62",0
"0.44","0.62",0
"0.445","0.62",0
"0.45","0.62",0
"0.455","0.62",0
"0.46","0.62",0
"0.465","0.62",0
"0.47","0.62",0
"0.475","0.62",0
"0.48","0.62",0
"0.485","0.62",0
"0.49","0.62",0
"0.495","0.62",0
"0.5","0.62",0
"0.505","0.62",0
"0.51","0.62",0
"0.515","0.62",1
"0.52","0.62",2
"0.525","0.62",3
"0.53","0.62",3
"0.535","0.62",7
"0.54","0.62",1
"0.545","0.62",2
"0.55","0.62",0
"0.555","0.62",5
"0.56","0.62",2
"0.565","0.62",2
"0.57","0.62",6
"0.575","0.62",1
"0.58","0.62",0
"0.585","0.62",1
"0.59","0.62",1
"0.595","0.62",0
"0.6","0.62",0
"0.605","0.62",0
"0.61","0.62",0
"0.615","0.62",0
"0.62","0.62",0
"0.625","0.62",0
"0.63","0.62",0
"0.635","0.62",0
"0.64","0.62",0
"0.645","0.62",0
"0.65","0.62",0
"0.655","0.62",0
"0.66","0.62",0
"0.665","0.62",0
"0.67","0.62",0
"0.675","0.62",0
"0.68","0.62",0
"0.685","0.62",0
"0.69","0.62",0
"0.695","0.62",0
"0.7","0.62",0
"0.705","0.62",0
"0.71","0.62",0
"0.715","0.62",0
"0.725","0.62",0
"0.285","0.625",0
"0.315","0.625",0
"0.32","0.625",0
"0.325","0.625",0
"0.33","0.625",0
"0.335","0.625",0
"0.34","0.625",0
"0.345","0.625",0
"0.35","0.625",0
"0.355","0.625",0
"0.36","0.625",0
"0.365","0.625",0
"0.37","0.625",0
"0.375","0.625",0
"0.38","0.625",0
"0.385","0.625",0
"0.39","0.625",0
"0.395","0.625",0
"0.4","0.625",0
"0.405","0.625",0
"0.41","0.625",0
"0.415","0.625",0
"0.42","0.625",0
"0.425","0.625",0
"0.43","0.625",0
"0.435","0.625",0
"0.44","0.625",0
"0.445","0.625",0
"0.45","0.625",0
"0.455","0.625",0
"0.46","0.625",0
"0.465","0.625",0
"0.47","0.625",0
"0.475","0.625",0
"0.48","0.625",0
"0.485","0.625",0
"0.49","0.625",0
"0.495","0.625",0
"0.5","0.625",0
"0.505","0.625",1
"0.51","0.625",0
"0.515","0.625",0
"0.52","0.625",1
"0.525","0.625",1
"0.53","0.625",2
"0.535","0.625",4
"0.54","0.625",4
"0.545","0.625",4
"0.55","0.625",1
"0.555","0.625",1
"0.56","0.625",1
"0.565","0.625",1
"0.57","0.625",2
"0.575","0.625",0
"0.58","0.625",0
"0.585","0.625",2
"0.59","0.625",0
"0.595","0.625",1
"0.6","0.625",0
"0.605","0.625",0
"0.61","0.625",0
"0.615","0.625",0
"0.62","0.625",0
"0.625","0.625",0
"0.63","0.625",0
"0.635","0.625",0
"0.64","0.625",0
"0.645","0.625",0
"0.65","0.625",0
"0.655","0.625",0
"0.66","0.625",0
"0.665","0.625",0
"0.67","0.625",0
"0.675","0.625",0
"0.68","0.625",0
"0.685","0.625",0
"0.69","0.625",0
"0.695","0.625",0
"0.7","0.625",0
"0.705","0.625",0
"0.71","0.625",0
"0.715","0.625",0
"0.725","0.625",0
"0.285","0.63",0
"0.315","0.63",0
"0.32","0.63",0
"0.325","0.63",0
"0.33","0.63",0
"0.335","0.63",0
"0.34","0.63",0
"0.345","0.63",0
"0.35","0.63",0
"0.355","0.63",0
"0.36","0.63",0
"0.365","0.63",0
"0.37","0.63",0
"0.375","0.63",0
"0.38","0.63",0
"0.385","0.63",0
"0.39","0.63",0
"0.395","0.63",0
"0.4","0.63",0
"0.405","0.63",0
"0.41","0.63",0
"0.415","0.63",0
"0.42","0.63",0
"0.425","0.63",0
"0.43","0.63",0
"0.435","0.63",0
"0.44","0.63",0
"0.445","0.63",0
"0.45","0.63",0
"0.455","0.63",0
"0.46","0.63",0
"0.465","0.63",0
"0.47","0.63",0
"0.475","0.63",0
"0.48","0.63",0
"0.485","0.63",0
"0.49","0.63",0
"0.495","0.63",0
"0.5","0.63",0
"0.505","0.63",0
"0.51","0.63",0
"0.515","0.63",0
"0.52","0.63",0
"0.525","0.63",1
"0.53","0.63",1
"0.535","0.63",6
"0.54","0.63",1
"0.545","0.63",2
"0.55","0.63",1
"0.555","0.63",1
"0.56","0.63",2
"0.565","0.63",2
"0.57","0.63",3
"0.575","0.63",1
"0.58","0.63",1
"0.585","0.63",0
"0.59","0.63",0
"0.595","0.63",1
"0.6","0.63",1
"0.605","0.63",0
"0.61","0.63",0
"0.615","0.63",0
"0.62","0.63",0
"0.625","0.63",0
"0.63","0.63",0
"0.635","0.63",0
"0.64","0.63",0
"0.645","0.63",0
"0.65","0.63",0
"0.655","0.63",0
"0.66","0.63",0
"0.665","0.63",0
"0.67","0.63",0
"0.675","0.63",0
"0.68","0.63",0
"0.685","0.63",0
"0.69","0.63",0
"0.695","0.63",0
"0.7","0.63",0
"0.705","0.63",0
"0.71","0.63",0
"0.715","0.63",0
"0.725","0.63",0
"0.285","0.635",0
"0.315","0.635",0
"0.32","0.635",0
"0.325","0.635",0
"0.33","0.635",0
"0.335","0.635",0
"0.34","0.635",0
"0.345","0.635",0
"0.35","0.635",0
"0.355","0.635",0
"0.36","0.635",0
"0.365","0.635",0
"0.37","0.635",0
"0.375","0.635",0
"0.38","0.635",0
"0.385","0.635",0
"0.39","0.635",0
"0.395","0.635",0
"0.4","0.635",0
"0.405","0.635",0
"0.41","0.635",0
"0.415","0.635",0
"0.42","0.635",0
"0.425","0.635",0
"0.43","0.635",0
"0.435","0.635",0
"0.44","0.635",0
"0.445","0.635",0
"0.45","0.635",0
"0.455","0.635",0
"0.46","0.635",0
"0.465","0.635",0
"0.47","0.635",0
"0.475","0.635",0
"0.48","0.635",0
"0.485","0.635",0
"0.49","0.635",0
"0.495","0.635",0
"0.5","0.635",0
"0.505","0.635",0
"0.51","0.635",0
"0.515","0.635",0
"0.52","0.635",1
"0.525","0.635",2
"0.53","0.635",1
"0.535","0.635",1
"0.54","0.635",3
"0.545","0.635",2
"0.55","0.635",0
"0.555","0.635",3
"0.56","0.635",1
"0.565","0.635",0
"0.57","0.635",2
"0.575","0.635",0
"0.58","0.635",1
"0.585","0.635",0
"0.59","0.635",0
"0.595","0.635",0
"0.6","0.635",0
"0.605","0.635",0
"0.61","0.635",0
"0.615","0.635",0
"0.62","0.635",0
"0.625","0.635",0
"0.63","0.635",0
"0.635","0.635",0
"0.64","0.635",0
"0.645","0.635",0
"0.65","0.635",0
"0.655","0.635",0
"0.66","0.635",0
"0.665","0.635",0
"0.67","0.635",0
"0.675","0.635",0
"0.68","0.635",0
"0.685","0.635",0
"0.69","0.635",0
"0.695","0.635",0
"0.7","0.635",0
"0.705","0.635",0
"0.71","0.635",0
"0.715","0.635",0
"0.725","0.635",0
"0.285","0.64",0
"0.315","0.64",0
"0.32","0.64",0
"0.325","0.64",0
"0.33","0.64",0
"0.335","0.64",0
"0.34","0.64",0
"0.345","0.64",0
"0.35","0.64",0
"0.355","0.64",0
"0.36","0.64",0
"0.365","0.64",0
"0.37","0.64",0
"0.375","0.64",0
"0.38","0.64",0
"0.385","0.64",0
"0.39","0.64",0
"0.395","0.64",0
"0.4","0.64",0
"0.405","0.64",0
"0.41","0.64",0
"0.415","0.64",0
"0.42","0.64",0
"0.425","0.64",0
"0.43","0.64",0
"0.435","0.64",0
"0.44","0.64",0
"0.445","0.64",0
"0.45","0.64",0
"0.455","0.64",0
"0.46","0.64",0
"0.465","0.64",0
"0.47","0.64",0
"0.475","0.64",0
"0.48","0.64",0
"0.485","0.64",0
"0.49","0.64",0
"0.495","0.64",0
"0.5","0.64",0
"0.505","0.64",0
"0.51","0.64",0
"0.515","0.64",0
"0.52","0.64",0
"0.525","0.64",0
"0.53","0.64",0
"0.535","0.64",2
"0.54","0.64",1
"0.545","0.64",0
"0.55","0.64",1
"0.555","0.64",2
"0.56","0.64",1
"0.565","0.64",1
"0.57","0.64",2
"0.575","0.64",2
"0.58","0.64",0
"0.585","0.64",0
"0.59","0.64",1
"0.595","0.64",0
"0.6","0.64",0
"0.605","0.64",0
"0.61","0.64",0
"0.615","0.64",0
"0.62","0.64",0
"0.625","0.64",0
"0.63","0.64",0
"0.635","0.64",0
"0.64","0.64",0
"0.645","0.64",0
"0.65","0.64",0
"0.655","0.64",0
"0.66","0.64",0
"0.665","0.64",0
"0.67","0.64",0
"0.675","0.64",0
"0.68","0.64",0
"0.685","0.64",0
"0.69","0.64",0
"0.695","0.64",0
"0.7","0.64",0
"0.705","0.64",0
"0.71","0.64",0
"0.715","0.64",0
"0.725","0.64",0
"0.285","0.645",0
"0.315","0.645",0
"0.32","0.645",0
"0.325","0.645",0
"0.33","0.645",0
"0.335","0.645",0
"0.34","0.645",0
"0.345","0.645",0
"0.35","0.645",0
"0.355","0.645",0
"0.36","0.645",0
"0.365","0.645",0
"0.37","0.645",0
"0.375","0.645",0
"0.38","0.645",0
"0.385","0.645",0
"0.39","0.645",0
"0.395","0.645",0
"0.4","0.645",0
"0.405","0.645",0
"0.41","0.645",0
"0.415","0.645",0
"0.42","0.645",0
"0.425","0.645",0
"0.43","0.645",0
"0.435","0.645",0
"0.44","0.645",0
"0.445","0.645",0
"0.45","0.645",0
"0.455","0.645",0
"0.46","0.645",0
"0.465","0.645",0
"0.47","0.645",0
"0.475","0.645",0
"0.48","0.645",0
"0.485","0.645",0
"0.49","0.645",0
"0.495","0.645",0
"0.5","0.645",0
"0.505","0.645",0
"0.51","0.645",0
"0.515","0.645",0
"0.52","0.645",0
"0.525","0.645",1
"0.53","0.645",1
"0.535","0.645",2
"0.54","0.645",1
"0.545","0.645",1
"0.55","0.645",0
"0.555","0.645",2
"0.56","0.645",0
"0.565","0.645",0
"0.57","0.645",0
"0.575","0.645",0
"0.58","0.645",0
"0.585","0.645",1
"0.59","0.645",0
"0.595","0.645",0
"0.6","0.645",0
"0.605","0.645",0
"0.61","0.645",0
"0.615","0.645",0
"0.62","0.645",0
"0.625","0.645",0
"0.63","0.645",0
"0.635","0.645",0
"0.64","0.645",0
"0.645","0.645",0
"0.65","0.645",0
"0.655","0.645",0
"0.66","0.645",0
"0.665","0.645",0
"0.67","0.645",0
"0.675","0.645",0
"0.68","0.645",0
"0.685","0.645",0
"0.69","0.645",0
"0.695","0.645",0
"0.7","0.645",0
"0.705","0.645",0
"0.71","0.645",0
"0.715","0.645",0
"0.725","0.645",0
"0.285","0.65",0
"0.315","0.65",0
"0.32","0.65",0
"0.325","0.65",0
"0.33","0.65",0
"0.335","0.65",0
"0.34","0.65",0
"0.345","0.65",0
"0.35","0.65",0
"0.355","0.65",0
"0.36","0.65",0
"0.365","0.65",0
"0.37","0.65",0
"0.375","0.65",0
"0.38","0.65",0
"0.385","0.65",0
"0.39","0.65",0
"0.395","0.65",0
"0.4","0.65",0
"0.405","0.65",0
"0.41","0.65",0
"0.415","0.65",0
"0.42","0.65",0
"0.425","0.65",0
"0.43","0.65",0
"0.435","0.65",0
"0.44","0.65",0
"0.445","0.65",0
"0.45","0.65",0
"0.455","0.65",0
"0.46","0.65",0
"0.465","0.65",0
"0.47","0.65",0
"0.475","0.65",0
"0.48","0.65",0
"0.485","0.65",0
"0.49","0.65",0
"0.495","0.65",0
"0.5","0.65",0
"0.505","0.65",0
"0.51","0.65",0
"0.515","0.65",0
"0.52","0.65",0
"0.525","0.65",0
"0.53","0.65",0
"0.535","0.65",2
"0.54","0.65",1
"0.545","0.65",0
"0.55","0.65",0
"0.555","0.65",1
"0.56","0.65",0
"0.565","0.65",1
"0.57","0.65",0
"0.575","0.65",0
"0.58","0.65",2
"0.585","0.65",1
"0.59","0.65",0
"0.595","0.65",0
"0.6","0.65",0
"0.605","0.65",0
"0.61","0.65",0
"0.615","0.65",0
"0.62","0.65",0
"0.625","0.65",0
"0.63","0.65",0
"0.635","0.65",0
"0.64","0.65",0
"0.645","0.65",0
"0.65","0.65",0
"0.655","0.65",0
"0.66","0.65",0
"0.665","0.65",0
"0.67","0.65",0
"0.675","0.65",0
"0.68","0.65",0
"0.685","0.65",0
"0.69","0.65",0
"0.695","0.65",0
"0.7","0.65",0
"0.705","0.65",0
"0.71","0.65",0
"0.715","0.65",0
"0.725","0.65",0
"0.285","0.655",0
"0.315","0.655",0
"0.32","0.655",0
"0.325","0.655",0
"0.33","0.655",0
"0.335","0.655",0
"0.34","0.655",0
"0.345","0.655",0
"0.35","0.655",0
"0.355","0.655",0
"0.36","0.655",0
"0.365","0.655",0
"0.37","0.655",0
"0.375","0.655",0
"0.38","0.655",0
"0.385","0.655",0
"0.39","0.655",0
"0.395","0.655",0
"0.4","0.655",0
"0.405","0.655",0
"0.41","0.655",0
"0.415","0.655",0
"0.42","0.655",0
"0.425","0.655",0
"0.43","0.655",0
"0.435","0.655",0
"0.44","0.655",0
"0.445","0.655",0
"0.45","0.655",0
"0.455","0.655",0
"0.46","0.655",0
"0.465","0.655",0
"0.47","0.655",0
"0.475","0.655",0
"0.48","0.655",0
"0.485","0.655",0
"0.49","0.655",0
"0.495","0.655",0
"0.5","0.655",0
"0.505","0.655",0
"0.51","0.655",0
"0.515","0.655",0
"0.52","0.655",0
"0.525","0.655",0
"0.53","0.655",0
"0.535","0.655",0
"0.54","0.655",0
"0.545","0.655",0
"0.55","0.655",1
"0.555","0.655",2
"0.56","0.655",3
"0.565","0.655",1
"0.57","0.655",0
"0.575","0.655",0
"0.58","0.655",0
"0.585","0.655",0
"0.59","0.655",0
"0.595","0.655",0
"0.6","0.655",0
"0.605","0.655",0
"0.61","0.655",0
"0.615","0.655",0
"0.62","0.655",0
"0.625","0.655",0
"0.63","0.655",0
"0.635","0.655",0
"0.64","0.655",0
"0.645","0.655",0
"0.65","0.655",0
"0.655","0.655",0
"0.66","0.655",0
"0.665","0.655",0
"0.67","0.655",0
"0.675","0.655",0
"0.68","0.655",0
"0.685","0.655",0
"0.69","0.655",0
"0.695","0.655",0
"0.7","0.655",0
"0.705","0.655",0
"0.71","0.655",0
"0.715","0.655",0
"0.725","0.655",0
"0.285","0.66",0
"0.315","0.66",0
"0.32","0.66",0
"0.325","0.66",0
"0.33","0.66",0
"0.335","0.66",0
"0.34","0.66",0
"0.345","0.66",0
"0.35","0.66",0
"0.355","0.66",0
"0.36","0.66",0
"0.365","0.66",0
"0.37","0.66",0
"0.375","0.66",0
"0.38","0.66",0
"0.385","0.66",0
"0.39","0.66",0
"0.395","0.66",0
"0.4","0.66",0
"0.405","0.66",0
"0.41","0.66",0
"0.415","0.66",0
"0.42","0.66",0
"0.425","0.66",0
"0.43","0.66",0
"0.435","0.66",0
"0.44","0.66",0
"0.445","0.66",0
"0.45","0.66",0
"0.455","0.66",0
"0.46","0.66",0
"0.465","0.66",0
"0.47","0.66",0
"0.475","0.66",0
"0.48","0.66",0
"0.485","0.66",0
"0.49","0.66",0
"0.495","0.66",0
"0.5","0.66",0
"0.505","0.66",0
"0.51","0.66",0
"0.515","0.66",0
"0.52","0.66",0
"0.525","0.66",0
"0.53","0.66",0
"0.535","0.66",0
"0.54","0.66",0
"0.545","0.66",0
"0.55","0.66",0
"0.555","0.66",1
"0.56","0.66",0
"0.565","0.66",2
"0.57","0.66",0
"0.575","0.66",2
"0.58","0.66",0
"0.585","0.66",0
"0.59","0.66",0
"0.595","0.66",0
"0.6","0.66",0
"0.605","0.66",0
"0.61","0.66",0
"0.615","0.66",0
"0.62","0.66",0
"0.625","0.66",0
"0.63","0.66",0
"0.635","0.66",0
"0.64","0.66",0
"0.645","0.66",0
"0.65","0.66",0
"0.655","0.66",0
"0.66","0.66",0
"0.665","0.66",0
"0.67","0.66",0
"0.675","0.66",0
"0.68","0.66",0
"0.685","0.66",0
"0.69","0.66",0
"0.695","0.66",0
"0.7","0.66",0
"0.705","0.66",0
"0.71","0.66",0
"0.715","0.66",0
"0.725","0.66",0
"0.285","0.665",0
"0.315","0.665",0
"0.32","0.665",0
"0.325","0.665",0
"0.33","0.665",0
"0.335","0.665",0
"0.34","0.665",0
"0.345","0.665",0
"0.35","0.665",0
"0.355","0.665",0
"0.36","0.665",0
"0.365","0.665",0
"0.37","0.665",0
"0.375","0.665",0
"0.38","0.665",0
"0.385","0.665",0
"0.39","0.665",0
"0.395","0.665",0
"0.4","0.665",0
"0.405","0.665",0
"0.41","0.665",0
"0.415","0.665",0
"0.42","0.665",0
"0.425","0.665",0
"0.43","0.665",0
"0.435","0.665",0
"0.44","0.665",0
"0.445","0.665",0
"0.45","0.665",0
"0.455","0.665",0
"0.46","0.665",0
"0.465","0.665",0
"0.47","0.665",0
"0.475","0.665",0
"0.48","0.665",0
"0.485","0.665",0
"0.49","0.665",0
"0.495","0.665",0
"0.5","0.665",0
"0.505","0.665",0
"0.51","0.665",0
"0.515","0.665",0
"0.52","0.665",0
"0.525","0.665",0
"0.53","0.665",0
"0.535","0.665",0
"0.54","0.665",0
"0.545","0.665",1
"0.55","0.665",0
"0.555","0.665",1
"0.56","0.665",0
"0.565","0.665",0
"0.57","0.665",1
"0.575","0.665",1
"0.58","0.665",0
"0.585","0.665",0
"0.59","0.665",0
"0.595","0.665",0
"0.6","0.665",0
"0.605","0.665",0
"0.61","0.665",0
"0.615","0.665",0
"0.62","0.665",0
"0.625","0.665",0
"0.63","0.665",0
"0.635","0.665",0
"0.64","0.665",0
"0.645","0.665",0
"0.65","0.665",0
"0.655","0.665",0
"0.66","0.665",0
"0.665","0.665",0
"0.67","0.665",0
"0.675","0.665",0
"0.68","0.665",0
"0.685","0.665",0
"0.69","0.665",0
"0.695","0.665",0
"0.7","0.665",0
"0.705","0.665",0
"0.71","0.665",0
"0.715","0.665",0
"0.725","0.665",0
"0.285","0.67",0
"0.315","0.67",0
"0.32","0.67",0
"0.325","0.67",0
"0.33","0.67",0
"0.335","0.67",0
"0.34","0.67",0
"0.345","0.67",0
"0.35","0.67",0
"0.355","0.67",0
"0.36","0.67",0
"0.365","0.67",0
"0.37","0.67",0
"0.375","0.67",0
"0.38","0.67",0
"0.385","0.67",0
"0.39","0.67",0
"0.395","0.67",0
"0.4","0.67",0
"0.405","0.67",0
"0.41","0.67",0
"0.415","0.67",0
"0.42","0.67",0
"0.425","0.67",0
"0.43","0.67",0
"0.435","0.67",0
"0.44","0.67",0
"0.445","0.67",0
"0.45","0.67",0
"0.455","0.67",0
"0.46","0.67",0
"0.465","0.67",0
"0.47","0.67",0
"0.475","0.67",0
"0.48","0.67",0
"0.485","0.67",0
"0.49","0.67",0
"0.495","0.67",0
"0.5","0.67",0
"0.505","0.67",0
"0.51","0.67",0
"0.515","0.67",0
"0.52","0.67",0
"0.525","0.67",0
"0.53","0.67",0
"0.535","0.67",0
"0.54","0.67",0
"0.545","0.67",0
"0.55","0.67",0
"0.555","0.67",0
"0.56","0.67",1
"0.565","0.67",0
"0.57","0.67",0
"0.575","0.67",0
"0.58","0.67",0
"0.585","0.67",0
"0.59","0.67",0
"0.595","0.67",0
"0.6","0.67",0
"0.605","0.67",0
"0.61","0.67",0
"0.615","0.67",0
"0.62","0.67",0
"0.625","0.67",0
"0.63","0.67",0
"0.635","0.67",0
"0.64","0.67",0
"0.645","0.67",0
"0.65","0.67",0
"0.655","0.67",0
"0.66","0.67",0
"0.665","0.67",0
"0.67","0.67",0
"0.675","0.67",0
"0.68","0.67",0
"0.685","0.67",0
"0.69","0.67",0
"0.695","0.67",0
"0.7","0.67",0
"0.705","0.67",0
"0.71","0.67",0
"0.715","0.67",0
"0.725","0.67",0
"0.285","0.675",0
"0.315","0.675",0
"0.32","0.675",0
"0.325","0.675",0
"0.33","0.675",0
"0.335","0.675",0
"0.34","0.675",0
"0.345","0.675",0
"0.35","0.675",0
"0.355","0.675",0
"0.36","0.675",0
"0.365","0.675",0
"0.37","0.675",0
"0.375","0.675",0
"0.38","0.675",0
"0.385","0.675",0
"0.39","0.675",0
"0.395","0.675",0
"0.4","0.675",0
"0.405","0.675",0
"0.41","0.675",0
"0.415","0.675",0
"0.42","0.675",0
"0.425","0.675",0
"0.43","0.675",0
"0.435","0.675",0
"0.44","0.675",0
"0.445","0.675",0
"0.45","0.675",0
"0.455","0.675",0
"0.46","0.675",0
"0.465","0.675",0
"0.47","0.675",0
"0.475","0.675",0
"0.48","0.675",0
"0.485","0.675",0
"0.49","0.675",0
"0.495","0.675",0
"0.5","0.675",0
"0.505","0.675",0
"0.51","0.675",0
"0.515","0.675",0
"0.52","0.675",0
"0.525","0.675",0
"0.53","0.675",0
"0.535","0.675",1
"0.54","0.675",1
"0.545","0.675",0
"0.55","0.675",0
"0.555","0.675",0
"0.56","0.675",0
"0.565","0.675",0
"0.57","0.675",0
"0.575","0.675",0
"0.58","0.675",0
"0.585","0.675",0
"0.59","0.675",0
"0.595","0.675",0
"0.6","0.675",0
"0.605","0.675",0
"0.61","0.675",0
"0.615","0.675",0
"0.62","0.675",0
"0.625","0.675",0
"0.63","0.675",0
"0.635","0.675",0
"0.64","0.675",0
"0.645","0.675",0
"0.65","0.675",0
"0.655","0.675",0
"0.66","0.675",0
"0.665","0.675",0
"0.67","0.675",0
"0.675","0.675",0
"0.68","0.675",0
"0.685","0.675",0
"0.69","0.675",0
"0.695","0.675",0
"0.7","0.675",0
"0.705","0.675",0
"0.71","0.675",0
"0.715","0.675",0
"0.725","0.675",0
"0.285","0.68",0
"0.315","0.68",0
"0.32","0.68",0
"0.325","0.68",0
"0.33","0.68",0
"0.335","0.68",0
"0.34","0.68",0
"0.345","0.68",0
"0.35","0.68",0
"0.355","0.68",0
"0.36","0.68",0
"0.365","0.68",0
"0.37","0.68",0
"0.375","0.68",0
"0.38","0.68",0
"0.385","0.68",0
"0.39","0.68",0
"0.395","0.68",0
"0.4","0.68",0
"0.405","0.68",0
"0.41","0.68",0
"0.415","0.68",0
"0.42","0.68",0
"0.425","0.68",0
"0.43","0.68",0
"0.435","0.68",0
"0.44","0.68",0
"0.445","0.68",0
"0.45","0.68",0
"0.455","0.68",0
"0.46","0.68",0
"0.465","0.68",0
"0.47","0.68",0
"0.475","0.68",0
"0.48","0.68",0
"0.485","0.68",0
"0.49","0.68",0
"0.495","0.68",0
"0.5","0.68",0
"0.505","0.68",0
"0.51","0.68",0
"0.515","0.68",0
"0.52","0.68",0
"0.525","0.68",0
"0.53","0.68",0
"0.535","0.68",0
"0.54","0.68",0
"0.545","0.68",0
"0.55","0.68",0
"0.555","0.68",0
"0.56","0.68",0
"0.565","0.68",0
"0.57","0.68",0
"0.575","0.68",0
"0.58","0.68",0
"0.585","0.68",0
"0.59","0.68",0
"0.595","0.68",0
"0.6","0.68",0
"0.605","0.68",0
"0.61","0.68",0
"0.615","0.68",0
"0.62","0.68",0
"0.625","0.68",0
"0.63","0.68",0
"0.635","0.68",0
"0.64","0.68",0
"0.645","0.68",0
"0.65","0.68",0
"0.655","0.68",0
"0.66","0.68",0
"0.665","0.68",0
"0.67","0.68",0
"0.675","0.68",0
"0.68","0.68",0
"0.685","0.68",0
"0.69","0.68",0
"0.695","0.68",0
"0.7","0.68",0
"0.705","0.68",0
"0.71","0.68",0
"0.715","0.68",0
"0.725","0.68",0
"0.285","0.685",0
"0.315","0.685",0
"0.32","0.685",0
"0.325","0.685",0
"0.33","0.685",0
"0.335","0.685",0
"0.34","0.685",0
"0.345","0.685",0
"0.35","0.685",0
"0.355","0.685",0
"0.36","0.685",0
"0.365","0.685",0
"0.37","0.685",0
"0.375","0.685",0
"0.38","0.685",0
"0.385","0.685",0
"0.39","0.685",0
"0.395","0.685",0
"0.4","0.685",0
"0.405","0.685",0
"0.41","0.685",0
"0.415","0.685",0
"0.42","0.685",0
"0.425","0.685",0
"0.43","0.685",0
"0.435","0.685",0
"0.44","0.685",0
"0.445","0.685",0
"0.45","0.685",0
"0.455","0.685",0
"0.46","0.685",0
"0.465","0.685",0
"0.47","0.685",0
"0.475","0.685",0
"0.48","0.685",0
"0.485","0.685",0
"0.49","0.685",0
"0.495","0.685",0
"0.5","0.685",0
"0.505","0.685",0
"0.51","0.685",0
"0.515","0.685",0
"0.52","0.685",0
"0.525","0.685",0
"0.53","0.685",0
"0.535","0.685",0
"0.54","0.685",0
"0.545","0.685",0
"0.55","0.685",0
"0.555","0.685",0
"0.56","0.685",0
"0.565","0.685",0
"0.57","0.685",0
"0.575","0.685",0
"0.58","0.685",0
"0.585","0.685",0
"0.59","0.685",0
"0.595","0.685",0
"0.6","0.685",0
"0.605","0.685",0
"0.61","0.685",0
"0.615","0.685",0
"0.62","0.685",0
"0.625","0.685",0
"0.63","0.685",0
"0.635","0.685",0
"0.64","0.685",0
"0.645","0.685",0
"0.65","0.685",0
"0.655","0.685",0
"0.66","0.685",0
"0.665","0.685",0
"0.67","0.685",0
"0.675","0.685",0
"0.68","0.685",0
"0.685","0.685",0
"0.69","0.685",0
"0.695","0.685",0
"0.7","0.685",0
"0.705","0.685",0
"0.71","0.685",0
"0.715","0.685",0
"0.725","0.685",0
"0.285","0.69",0
"0.315","0.69",0
"0.32","0.69",0
"0.325","0.69",0
"0.33","0.69",0
"0.335","0.69",0
"0.34","0.69",0
"0.345","0.69",0
"0.35","0.69",0
"0.355","0.69",0
"0.36","0.69",0
"0.365","0.69",0
"0.37","0.69",0
"0.375","0.69",0
"0.38","0.69",0
"0.385","0.69",0
"0.39","0.69",0
"0.395","0.69",0
"0.4","0.69",0
"0.405","0.69",0
"0.41","0.69",0
"0.415","0.69",0
"0.42","0.69",0
"0.425","0.69",0
"0.43","0.69",0
"0.435","0.69",0
"0.44","0.69",0
"0.445","0.69",0
"0.45","0.69",0
"0.455","0.69",0
"0.46","0.69",0
"0.465","0.69",0
"0.47","0.69",0
"0.475","0.69",0
"0.48","0.69",0
"0.485","0.69",0
"0.49","0.69",0
"0.495","0.69",0
"0.5","0.69",0
"0.505","0.69",0
"0.51","0.69",0
"0.515","0.69",0
"0.52","0.69",0
"0.525","0.69",0
"0.53","0.69",0
"0.535","0.69",0
